algorithm_time_s,curvature_energy_1pm,deviation_max_m,deviation_rmse_m,error,footprint_clearance_mean_m,footprint_clearance_min_m,footprint_clearance_p05_m,footprint_collision_sample_count,footprint_pose_sample_count,hybrid_pivot_energy,hybrid_pivot_markers,hybrid_pivot_max_cost,hybrid_pivot_safe,hybrid_reason,hybrid_selected,hybrid_simple_energy,hybrid_simple_max_cost,hybrid_simple_safe,max_abs_curvature_1pm,method,metric_spacing_m,native_point_count,output_path_sha256,path_length_m,pivot_competitive_candidates,pivot_corners,pivot_g2_transitions,pivot_marker_count,pivot_max_angle_rad,pivot_max_footprint_cost,pivot_mean_transition_score,pivot_output_points,pivot_pivots,pivot_runtime_s,pivot_total_angle_rad,pivot_valid_candidates,planner,point_count,raw_path_sha256,repetition,scenario,success,translation_curvature_energy_1pm,translation_max_abs_curvature_1pm,translation_path_length_m,translation_segment_count,wall_time_s
0.003,10.393284616382514,2.220446049250313e-16,2.8328685509662797e-17,,0.6611834378993082,0.1449222268733815,0.2146446641391273,0,266,,,,,,,,,,10.645834363835602,raw,0.05,127,5589fb3e223a928f4fb9989c8e0410f5ce39bfe2cfe513957fa0c32ff5f7c8f6,6.844286294984423,,,,0,0.0,,,,,,0,,ThetaStar,138,5589fb3e223a928f4fb9989c8e0410f5ce39bfe2cfe513957fa0c32ff5f7c8f6,1,central_south_to_north,True,10.393284616382514,10.645834363835602,6.844286294984423,1,0.0033975529986491892
0.0,0.7153701772419533,0.030800461798113438,0.005823686373111144,,0.6538552488755797,0.2146446641391273,0.23390290478282266,0,255,,,,,,,,,,1.448581680804423,simple,0.05,127,2e65fe2b2d006d28f2e180d4317112efca9b9223874925ad5f4cc5217328a4dc,6.821921027306835,,,,0,0.0,,,,,,0,,ThetaStar,138,5589fb3e223a928f4fb9989c8e0410f5ce39bfe2cfe513957fa0c32ff5f7c8f6,1,central_south_to_north,True,0.7153701772419533,1.448581680804423,6.821921027306835,1,0.0076486389989440795
0.0,1.9025128333016252,0.010359212325773725,0.0015979460782152804,,0.6588291898512924,0.2474873771031409,0.2474873771031409,0,217,,,,,,,,,,2.8432617146292185,savitzky_golay,0.05,127,9a74cfafc4e5e6f521e9f9b8e4c658218c9fc2be8d33e7abe0fe7a7dd67290b8,6.83641272902456,,,,0,0.0,,,,,,0,,ThetaStar,138,5589fb3e223a928f4fb9989c8e0410f5ce39bfe2cfe513957fa0c32ff5f7c8f6,1,central_south_to_north,True,1.9025128333016252,2.8432617146292185,6.83641272902456,1,0.004081771001438028
0.006,0.863662731443444,0.03274169056571484,0.012123617991480597,,0.6569990430283167,0.23390290478282266,0.2474873771031409,0,214,,,,,,,,,,1.220399151444222,constrained,0.05,127,33b631f1eafb153d9f36bafe7fcf6d88138eba931c2076b2bfc7e6576f17b199,6.845169797587614,,,,0,0.0,,,,,,0,,ThetaStar,138,5589fb3e223a928f4fb9989c8e0410f5ce39bfe2cfe513957fa0c32ff5f7c8f6,1,central_south_to_north,True,0.863662731443444,1.220399151444222,6.845169797587614,1,0.008927131000746158
0.003,4.1465330536187865,0.04615643080521961,0.017338198869338864,,0.5706339514491412,0.2146446641391273,0.2146446641391273,0,253,,,,,,,,,,6.34057346491764,pivot_g2,0.05,244,e509dc9614662a823dc893b9591740fa42a2087722621096a6d841f1ebb40230,6.820371006832571,23,5,3,2,0.321750554396642,200,0.952468,244,2,0.00256773,0.643501108793284,24,ThetaStar,138,5589fb3e223a928f4fb9989c8e0410f5ce39bfe2cfe513957fa0c32ff5f7c8f6,1,central_south_to_north,True,1.0580671751638213,1.5058952719178724,6.821020640848066,3,0.009243033999155159
0.0,0.7153701772419533,0.030800461798113438,0.005823686373111144,,0.6538552488755797,0.2146446641391273,0.23390290478282266,0,255,1.05807,2,202,True,simple_default,simple,0.71537,177,True,1.448581680804423,adaptive_hybrid,0.05,127,2e65fe2b2d006d28f2e180d4317112efca9b9223874925ad5f4cc5217328a4dc,6.821921027306835,,,,0,0.0,,,,,,0,,ThetaStar,138,5589fb3e223a928f4fb9989c8e0410f5ce39bfe2cfe513957fa0c32ff5f7c8f6,1,central_south_to_north,True,0.7153701772419533,1.448581680804423,6.821921027306835,1,0.005495665000125882
0.003,13.870986572076308,2.220446049250313e-16,4.7745371109350785e-17,,0.42569600897500753,0.12275854577833645,0.18366155606981613,0,273,,,,,,,,,,8.26565566327993,raw,0.05,127,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,6.5845954185214275,,,,0,0.0,,,,,,0,,ThetaStar,133,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,1,right_south_to_north,True,13.870986572076308,8.26565566327993,6.5845954185214275,1,0.0036413380003068596
0.003,1.538616149658576,0.03178326842389366,0.007636422662908055,,0.432908203197994,0.2146446641391273,0.2146446641391273,0,275,,,,,,,,,,1.9625011099809855,simple,0.05,127,c2e4cd1015d4fc857335871ba815db917e1630461b0d62990729393041dbb3e9,6.547103733462999,,,,0,0.0,,,,,,0,,ThetaStar,132,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,1,right_south_to_north,True,1.538616149658576,1.9625011099809855,6.547103733462999,1,0.003838214999632328
0.0,3.687074145297738,0.00922196030987555,0.0017622916932267696,,0.42974156771503136,0.2146446641391273,0.23390290478282266,0,241,,,,,,,,,,3.1943424772381164,savitzky_golay,0.05,127,ee6d1d0a7748ffd388f1c088d4b0fca95a3b20beb4e5c4972807022b0047e737,6.575339777001091,,,,0,0.0,,,,,,0,,ThetaStar,133,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,1,right_south_to_north,True,3.687074145297738,3.1943424772381164,6.575339777001091,1,0.004463142000531661
0.003,3.0570236052452784,0.019257996581353458,0.007448018018390045,,0.4366818763409482,0.21959563989254183,0.23390290478282266,0,225,,,,,,,,,,2.4887925827801127,constrained,0.05,127,1aa7d482f702a2a03ded53200d8db75c8587c843f34cd81367745ba90530f9c5,6.575784615356439,,,,0,0.0,,,,,,0,,ThetaStar,133,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,1,right_south_to_north,True,3.0570236052452784,2.4887925827801127,6.575784615356439,1,0.009825666000324418
0.003,4.867888938299265,0.013549653404519472,0.0022409852086881883,,0.3770889009900252,0.2146446641391273,0.23390290478282266,0,300,,,,,,,,,,3.7565116972078036,pivot_g2,0.05,295,2145c2a732dfc0cbfa62a17900de4b3054a4ffc255f0f1a8824048be93ba20e3,6.572972348995877,47,10,9,1,0.19739555984988089,200,0.962765,295,1,0.00399027,0.19739555984988089,52,ThetaStar,133,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,1,right_south_to_north,True,4.413816182189111,3.7565116972078036,6.573215080042836,2,0.010528868999244878
0.003,1.538616149658576,0.03178326842389366,0.007636422662908055,,0.432908203197994,0.2146446641391273,0.2146446641391273,0,275,4.41382,1,202,True,simple_default,simple,1.53862,202,True,1.9625011099809855,adaptive_hybrid,0.05,127,c2e4cd1015d4fc857335871ba815db917e1630461b0d62990729393041dbb3e9,6.547103733462999,,,,0,0.0,,,,,,0,,ThetaStar,132,5947e6176039f34fe93c4e279c1b28d548cf2c869d971f5bf1e3390372e035d4,1,right_south_to_north,True,1.538616149658576,1.9625011099809855,6.547103733462999,1,0.007982307999554905
0.0,0.0,0.0,0.0,,0.564644669354534,0.5646446693545337,0.5646446693545337,0,113,,,,,,,,,,0.0,raw,0.05,57,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,2.8000000417232513,,,,0,0.0,,,,,,0,,ThetaStar,58,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,1,upper_open_short,True,0.0,0.0,2.8000000417232513,1,0.002060429000266595
0.0,0.0,0.0,0.0,,0.564644669354534,0.5646446693545337,0.5646446693545337,0,113,,,,,,,,,,0.0,simple,0.05,57,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,2.8000000417232513,,,,0,0.0,,,,,,0,,ThetaStar,58,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,1,upper_open_short,True,0.0,0.0,2.8000000417232513,1,0.003005114000188769
0.0,0.0,0.0,0.0,,0.564644669354534,0.5646446693545337,0.5646446693545337,0,103,,,,,,,,,,0.0,savitzky_golay,0.05,57,38d167a9cddc73aed4a5d9587122df47491cc11cac9552a7d4b00496f69a366a,2.8000000417232513,,,,0,0.0,,,,,,0,,ThetaStar,58,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,1,upper_open_short,True,0.0,0.0,2.8000000417232513,1,0.002922288998888689
0.0,0.0,0.0,0.0,,0.564644669354534,0.5646446693545337,0.5646446693545337,0,113,,,,,,,,,,0.0,constrained,0.05,57,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,2.8000000417232513,,,,0,0.0,,,,,,0,,ThetaStar,58,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,1,upper_open_short,True,0.0,0.0,2.8000000417232513,1,0.0031266519999917364
0.0,0.0,0.0,0.0,,0.5646446693545338,0.5646446693545337,0.5646446693545337,0,58,,,,,,,,,,0.0,pivot_g2,0.05,58,6de335806f6b7d59090c0852d3544939486942abfe4d5491ea76baf846d5e922,2.8000000417232513,0,0,0,0,0.0,200,0,58,0,8.6792e-05,0,0,ThetaStar,58,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,1,upper_open_short,True,0.0,0.0,2.8000000417232513,1,0.003412734000448836
0.0,0.0,0.0,0.0,,0.564644669354534,0.5646446693545337,0.5646446693545337,0,113,0,0,0,True,simple_default,simple,0,0,True,0.0,adaptive_hybrid,0.05,57,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,2.8000000417232513,,,,0,0.0,,,,,,0,,ThetaStar,58,8e8937e9c159df347bfeb35a8ef5ba9f07427b0a573b34c67b41c67bdab7e75a,1,upper_open_short,True,0.0,0.0,2.8000000417232513,1,0.003032845001143869
0.003,12.000710034443554,4.440892098500626e-16,1.0352883086820628e-16,,0.4191363326137215,0.1449222268733815,0.2146446641391273,0,181,,,,,,,,,,10.557951692192585,raw,0.05,88,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,4.54356884770478,,,,0,0.0,,,,,,0,,ThetaStar,92,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,1,lower_left_diagonal,True,12.000710034443554,10.557951692192585,4.54356884770478,1,0.003724350999618764
0.0,1.8467137708033183,0.03852428016950184,0.009742153246044025,,0.4082684104931502,0.2146446641391273,0.21959563989254183,0,181,,,,,,,,,,2.1497285441432,simple,0.05,88,5cc836a4d4a3895f869c8582fc464d50289c3a5e2d6a7ed3c9804b11f1a7071b,4.503570392795074,,,,0,0.0,,,,,,0,,ThetaStar,92,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,1,lower_left_diagonal,True,1.8467137708033183,2.1497285441432,4.503570392795074,1,0.004167619999861927
0.0,3.2540899965889634,0.010574299756361958,0.002207322095679013,,0.4056949776806347,0.2474873771031409,0.2474873771031409,0,156,,,,,,,,,,3.626936331889184,savitzky_golay,0.05,88,00c9ee5bc7ae05d6f601090a86ca7df774ce029d65cdaa324e1bcfbb63a4270d,4.5341089018812655,,,,0,0.0,,,,,,0,,ThetaStar,92,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,1,lower_left_diagonal,True,3.2540899965889634,3.626936331889184,4.5341089018812655,1,0.003961703998356825
0.003,3.067657032105079,0.03209207772846572,0.012852755800202337,,0.40644191556095566,0.23390290478282266,0.2474873771031409,0,152,,,,,,,,,,2.9966421578320315,constrained,0.05,88,2ba577a0da5c587c2e1f2b51874ddaa33cdfaead2c8d65326b1aa8629adf42d3,4.544600862295619,,,,0,0.0,,,,,,0,,ThetaStar,92,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,1,lower_left_diagonal,True,3.067657032105079,2.9966421578320315,4.544600862295619,1,0.005987954999000067
0.003,4.091440147530679,0.015429408320130778,0.004779670870610797,,0.3897252230963903,0.23390290478282266,0.2474873771031409,0,162,,,,,,,,,,4.950319510107397,pivot_g2,0.05,149,723004de91368b7ac0639d4b1c2a5996a5844bd3a57d558d7804f0d55d7086ec,4.528698229095716,17,4,3,1,0.3296244074207424,200,0.930769,149,1,0.000758663,0.3296244074207424,17,ThetaStar,92,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,1,lower_left_diagonal,True,2.764093960547493,2.9226664431629423,4.529351775787537,2,0.004990964000171516
0.003,4.091440147530679,0.015429408320130778,0.004779670870610797,,0.3897252230963903,0.23390290478282266,0.2474873771031409,0,162,2.76409,1,177,True,safety_gain_within_energy_budget,pivot_g2,1.84671,202,True,4.950319510107397,adaptive_hybrid,0.05,149,723004de91368b7ac0639d4b1c2a5996a5844bd3a57d558d7804f0d55d7086ec,4.528698229095716,,,,1,0.3296244074207424,,,,,,0.3296244074207424,,ThetaStar,92,03c013c9c406e0b379af4e678b55a6003f06ff28122680f57659004b4cd16d66,1,lower_left_diagonal,True,2.764093960547493,2.9226664431629423,4.529351775787537,2,0.007145305000449298
